fips,value
1001,0.128677935485845
1003,0.178691249091572
1005,0.190207786249276
1007,0.136417766134163
1009,0.128901726887034
1011,0.231469131813252
1013,0.182429209663251
1015,0.142693739714843
1017,0.145862157200249
1019,0.145300350274613
1021,0.151718689784027
1023,0.181238829210029
1025,0.220326905103658
1027,0.141737308924137
1029,0.138915612626722
1031,0.16700325951364
1033,0.129517354438126
1035,0.196592251568826
1037,0.150212054400859
1039,0.18334246567689
1041,0.169395016576674
1043,0.144071990291963
1045,0.157060821783951
1047,0.213677613288129
1049,0.155975942656052
1051,0.133031890434313
1053,0.19679890824072
1055,0.154947355443605
1057,0.129368239990807
1059,0.139172270300313
1061,0.186401461139787
1063,0.182624509049417
1065,0.178402840441486
1067,0.165261760676097
1069,0.168241159812966
1071,0.142969615788899
1073,0.177375180512087
1075,0.168219885705755
1077,0.130041074466582
1079,0.121456684432751
1081,0.149684270295501
1083,0.130423755789132
1085,0.19927777856726
1087,0.18823668489441
1089,0.122831219003676
1091,0.176407601811236
1093,0.144478263774998
1095,0.151444694681542
1097,0.202307767062037
1099,0.196867008901199
1101,0.159331690976792
1103,0.131496460644495
1105,0.179287298739049
1107,0.1580733479843
1109,0.184295489522575
1111,0.16706745308357
1113,0.158568625564826
1115,0.1413000563216
1117,0.124558958084458
1119,0.190643976161776
1121,0.157479321383647
1123,0.164455959232487
1125,0.160305029465381
1127,0.155623252659397
1129,0.174958982495942
1131,0.210697551303921
1133,0.148497739046904
2013,0.105505726653552
2016,0.0699103506859929
2020,0.0960651092770314
2050,0.143919378580438
2060,0.0843430509040571
2068,0.083811489318616
2070,0.113102614510712
2090,0.0982022253410582
2100,0.104183902900533
2110,0.0909083783386988
2122,0.130194718812712
2130,0.0950201914069928
2150,0.0994486848613084
2164,0.103869320898886
2170,0.114509411652376
2180,0.119427226129529
2185,0.0981570192402954
2188,0.109743488124845
2220,0.0956186182428966
2240,0.0787774351869118
2261,0.103361941824883
2270,0.116448545837139
2282,0.10412078308141
2290,0.120290623313772
4001,0.143478667780607
4003,0.125806547655351
4005,0.118826136612686
4007,0.144797297974514
4009,0.117119604186349
4011,0.0890734215393443
4012,0.132314819289047
4013,0.133136085653899
4015,0.134287577965622
4017,0.136490153859028
4019,0.131524687244158
4021,0.130076355229726
4023,0.131257291130141
4025,0.142953785561066
4027,0.125348122349475
5001,0.138867680402426
5003,0.146769910272303
5005,0.123829729701824
5007,0.11895480298537
5009,0.125420131432401
5011,0.166874320574276
5013,0.124216277412931
5015,0.127273023747239
5017,0.192518996810258
5019,0.147605975970939
5021,0.135825336484585
5023,0.137499762529893
5025,0.140896022014761
5027,0.160054908569113
5029,0.159126351727732
5031,0.137737335337721
5033,0.122163050023858
5035,0.153687217454717
5037,0.133579327859303
5039,0.143120102797651
5041,0.152241708166243
5043,0.148192382381155
5045,0.128617765131824
5047,0.135022532959939
5049,0.130942315323174
5051,0.15002222809365
5053,0.1124912873541
5055,0.120613838626498
5057,0.153318167985051
5059,0.125493625639679
5061,0.151955672192456
5063,0.141428679020536
5065,0.146341902514003
5067,0.157659598667797
5069,0.151712727694839
5071,0.139137840289491
5073,0.177042749798604
5075,0.121733947753467
5077,0.148362619884143
5079,0.184234716183927
5081,0.135439935671232
5083,0.126682252167989
5085,0.119488865405412
5087,0.130323033777541
5089,0.130276434581544
5091,0.144893164501632
5093,0.140816958335464
5095,0.167487907303569
5099,0.157000369189073
5101,0.137204568159895
5103,0.150973985871952
5105,0.121597641646073
5107,0.162467109369973
5109,0.147186130438061
5111,0.148630491941019
5113,0.13104120205156
5115,0.12052782240418
5117,0.129340524979695
5119,0.150094587757078
5121,0.144398894998003
5123,0.172200080303704
5125,0.115988198960381
5127,0.133913566317994
5129,0.130329106630169
5131,0.131137666369586
5133,0.125772016210931
5135,0.140636495764302
5137,0.141255559134126
5139,0.160723263850166
5141,0.149237060803766
5143,0.118771830723412
5145,0.141122986605561
5147,0.172184440673906
5149,0.116057307299817
6001,0.152771483368597
6003,0.133268915340433
6005,0.136121583760368
6007,0.155366390707951
6009,0.132956897388062
6011,0.132492798610664
6013,0.143579816963739
6015,0.186129660233243
6017,0.120279252770608
6019,0.166053749308689
6021,0.139189653360895
6023,0.167498212354944
6025,0.174476592415677
6027,0.124619659739087
6029,0.191279943162398
6031,0.152033282559166
6033,0.166723039371989
6035,0.142422544880209
6037,0.221797383770753
6039,0.15796603707258
6041,0.165055924845383
6043,0.136356388573927
6045,0.162187358181361
6047,0.159838986331155
6049,0.130455868563567
6051,0.109175355280678
6053,0.154466197903922
6055,0.158950240161361
6057,0.124298009167967
6059,0.175947667930247
6061,0.12765485031707
6063,0.142799507706554
6065,0.194103146381693
6067,0.143742544108576
6069,0.124688822419332
6071,0.179842099687962
6073,0.184467886527243
6075,0.153882751255335
6077,0.160283940741975
6079,0.159908609196519
6081,0.144804751772521
6083,0.180636694103716
6085,0.145600185038304
6087,0.159494023799126
6089,0.163601302931028
6091,0.111628268182599
6093,0.154049905286652
6095,0.141076546149281
6097,0.146973074303731
6099,0.154474660027616
6101,0.135727807030103
6103,0.165458888380509
6105,0.150460935101434
6107,0.158144452262865
6109,0.144756506059603
6111,0.170476187101808
6113,0.139031851691566
6115,0.143004292561257
8001,0.0883816334571315
8003,0.0970266826819367
8005,0.0903560902367841
8007,0.100592076904735
8009,0.0940753707923444
8011,0.0936708963992684
8013,0.0968139701761923
8014,0.0666471765500994
8015,0.0933732596855016
8017,0.0730815169881893
8019,0.0776891093263506
8021,0.0900193234379657
8023,0.118685312348149
8025,0.109284727323345
8027,0.108262671333544
8029,0.0939473507573629
8031,0.107001790723423
8033,0.0784724718232937
8035,0.0700432202542053
8037,0.0799382874780144
8039,0.0731681762163334
8041,0.0960708708781983
8043,0.1172437011461
8045,0.079553929933059
8047,0.0725350081416558
8049,0.0644077285627746
8051,0.0838547536175503
8053,0.0732534362842314
8055,0.123085283319661
8057,0.0834518219865552
8059,0.0833225821161403
8061,0.0837950727782916
8063,0.0720388182273975
8065,0.0703747539159826
8067,0.0870917124180594
8069,0.102359291237123
8071,0.106680988227428
8073,0.0981319444158429
