fips,value
1001,0.0361958880098663
1003,0.0427942202703381
1005,0.0392858525998788
1007,0.0366573945065749
1009,0.0379861311401659
1011,0.0401955364628331
1013,0.0389551844109958
1015,0.0370111020656456
1017,0.0369844881238759
1019,0.0382826877689975
1021,0.0385337155426711
1023,0.0402575731144727
1025,0.0405087957040761
1027,0.0377797444437952
1029,0.0380620085492321
1031,0.0393086772525331
1033,0.0366795825196081
1035,0.039687419125652
1037,0.0373493010190647
1039,0.0403940378295885
1041,0.0386112589460457
1043,0.0405024340169432
1045,0.040703886612104
1047,0.0395939238164857
1049,0.0424084746101316
1051,0.0364490335704084
1053,0.0397628644466514
1055,0.040444176118993
1057,0.0364446099337484
1059,0.0376986312953605
1061,0.0411777438937467
1063,0.0376741741691702
1065,0.0379839031185518
1067,0.0392284498536141
1069,0.0390610730109579
1071,0.0392521334693355
1073,0.0437368974321816
1075,0.0389929847172968
1077,0.0360528041653789
1079,0.0378184915790522
1081,0.0373487928340146
1083,0.0375853810579327
1085,0.037293461714609
1087,0.0391870870644819
1089,0.0362838774925661
1091,0.0370781744297128
1093,0.0376817929144225
1095,0.0405017725137972
1097,0.0433956954405462
1099,0.0391521039405874
1101,0.0383332126510342
1103,0.0374325066607292
1105,0.0379017697070673
1107,0.0372447267988837
1109,0.0367712920802158
1111,0.0383093991040655
1113,0.0388182669238555
1115,0.0398786480456293
1117,0.0374975925475242
1119,0.0370846713575525
1121,0.0391876824736271
1123,0.0358128683953723
1125,0.0400690437998702
1127,0.03873163622417
1129,0.0399907439611535
1131,0.0383375696639948
1133,0.0382410218660995
2013,0.0288082553921299
2016,0.0278481333322272
2020,0.0274667552657025
2050,0.0337814306494368
2060,0.0286172800123402
2068,0.0327660104491233
2070,0.0320326041019963
2090,0.0340206272162012
2100,0.0272013745244261
2110,0.0262582050516113
2122,0.0365987296804333
2130,0.0269963143207311
2150,0.0314152872777127
2164,0.0290966519358648
2170,0.0359047922000128
2180,0.0299630875111243
2185,0.0325837326112512
2188,0.0321686067534889
2220,0.0269843135751829
2240,0.0302715609426742
2261,0.0302978671408434
2270,0.0334170909113595
2282,0.0277085580836028
2290,0.0373194123761472
4001,0.0372618901636821
4003,0.0348465560943948
4005,0.0369925016654502
4007,0.0386497352373898
4009,0.0352179572045299
4011,0.0347222590565349
4012,0.0313967074835778
4013,0.036372144738505
4015,0.0358724085221325
4017,0.0389894891071952
4019,0.0352638123942261
4021,0.0378172851351376
4023,0.0322144309570884
4025,0.0384809960376385
4027,0.0303987149904489
5001,0.0364797501784765
5003,0.0369255203693104
5005,0.0374805689473985
5007,0.0397741940991857
5009,0.038009411841845
5011,0.0407883478294384
5013,0.0381186955361294
5015,0.038190830467386
5017,0.0379496820525572
5019,0.0404816017457384
5021,0.0391856528064883
5023,0.0394743086584952
5025,0.0382742709496543
5027,0.0396608757525686
5029,0.0416798501457036
5031,0.0404755309698233
5033,0.0401292469514106
5035,0.0398799229734914
5037,0.0395216880802048
5039,0.0382108976712243
5041,0.0373179345989315
5043,0.0380395577452779
5045,0.0394948025606968
5047,0.0402420653616715
5049,0.0396373749536735
5051,0.0389502445631075
5053,0.0371349470370038
5055,0.0399213733191897
5057,0.0421206228665742
5059,0.0383880477124757
5061,0.0405718453504266
5063,0.0414646411193194
5065,0.041232554853704
5067,0.0428529781358764
5069,0.0392720199530868
5071,0.040712340544806
5073,0.0400436617557817
5075,0.0375109047309907
5077,0.037914780519166
5079,0.0397671152030637
5081,0.0400528883417746
5083,0.0387530578858686
5085,0.040612077540102
5087,0.0414968796273195
5089,0.0396773923927845
5091,0.0395150856747269
5093,0.0382134315691345
5095,0.0411559156155598
5099,0.040788789801683
5101,0.0411976081182326
5103,0.0400262181196808
5105,0.039099258621405
