fips,value
1001,0.632291200069196
1003,0.691080978833292
1005,0.71438220272184
1007,0.649247617566556
1009,0.660584824454348
1011,0.730944156880426
1013,0.694256109510742
1015,0.668514945713237
1017,0.672252218952061
1019,0.6745842827753
1021,0.676376304278933
1023,0.707029240019168
1025,0.736415012054029
1027,0.672346703626368
1029,0.67210191707152
1031,0.676631727946027
1033,0.662437745669054
1035,0.719416143235421
1037,0.671651269082167
1039,0.713321778354852
1041,0.699107968834674
1043,0.669700907705946
1045,0.672516730097004
1047,0.719467242952047
1049,0.680583714621657
1051,0.641020084554788
1053,0.716037583729757
1055,0.679253240035861
1057,0.660409725438254
1059,0.674216287822014
1061,0.707598174914948
1063,0.704433034370218
1065,0.715004702080609
1067,0.68499085799982
1069,0.681301852674721
1071,0.659337408564255
1073,0.686907327896221
1075,0.694622445120713
1077,0.65703974337327
1079,0.651795948820778
1081,0.654863434738155
1083,0.642986780261077
1085,0.700492768382569
1087,0.695292247325987
1089,0.634407675065125
1091,0.716266483644732
1093,0.672538648237171
1095,0.679012577571061
1097,0.709368818547261
1099,0.720409500750024
1101,0.669637194949769
1103,0.646824400503502
1105,0.714762615898619
1107,0.68393687274878
1109,0.693910851438197
1111,0.705189953939458
1113,0.672343550226531
1115,0.653153089972877
1117,0.626673607294522
1119,0.715392685469809
1121,0.675634672925859
1123,0.703974831509567
1125,0.662276948486718
1127,0.682541977840135
1129,0.701218293493524
1131,0.726166208789301
1133,0.674485671961433
2013,0.57554579203458
2016,0.536264572704843
2020,0.632375441633549
2050,0.705421080576904
2060,0.59872209323492
2068,0.575737572535787
2070,0.668026009720335
2090,0.605134270237787
2100,0.649001614517744
2105,0.64216546581892
2110,0.613032597805865
2122,0.674274685961784
2130,0.650201283761414
2150,0.624717786470212
2164,0.633489977105898
2170,0.645552181648683
2180,0.66825064691903
2185,0.61099997501135
2188,0.638506077589778
2195,0.612858117789369
2198,0.660288769580205
2220,0.639712135442219
2230,0.573416188026613
2240,0.597297295037758
2261,0.641416502809684
2270,0.635836049126765
2275,0.68511680156541
2282,0.613351141694561
2290,0.662529795824468
4001,0.687715899987866
4003,0.660836989815776
4005,0.640186678539733
4007,0.674635979038853
4009,0.653866988674455
4011,0.615002168035015
4012,0.658177250957805
4013,0.634337632600499
4015,0.656917500115052
4017,0.68193454903633
4019,0.661204790434907
4021,0.641901922447977
4023,0.666146289372773
4025,0.669203760156511
4027,0.656805277944485
5001,0.685257874034299
5003,0.676673458291792
5005,0.641661461425511
5007,0.631166448623035
5009,0.664359133878881
5011,0.695321374930491
5013,0.658459952919986
5015,0.665500356450202
5017,0.721115630453818
5019,0.677352958389224
5021,0.685999432433037
5023,0.66772486195428
5025,0.669985713143622
5027,0.69108353600965
5029,0.682331656381778
5031,0.655575529565123
5033,0.646390405122212
5035,0.68052080915828
5037,0.669409811281668
5039,0.69010122446723
5041,0.690499277769672
5043,0.680383061022167
5045,0.644859391315597
5047,0.677024975946312
5049,0.674884458688163
5051,0.67567617837397
5053,0.620172962779481
5055,0.643257157060989
5057,0.686218510279931
5059,0.65890328098039
5061,0.689187736685039
5063,0.664692891152978
5065,0.683709254882082
5067,0.679502215331142
5069,0.687507793528383
5071,0.655955303472513
5073,0.706227845641446
5075,0.66539789775342
5077,0.680528936901317
5079,0.707806434267033
5081,0.672692844687212
5083,0.669160775194722
5085,0.642259979967119
5087,0.666727872916871
5089,0.668048660838805
5091,0.657157981918459
5093,0.687847663733598
5095,0.708201106071599
5097,0.696595763676721
5099,0.688025361749217
5101,0.66948328515764
5103,0.69779997973226
5105,0.648766444079071
5107,0.710892607903079
5109,0.697233164800616
5111,0.68401042759212
5113,0.677234097133568
5115,0.632258620911207
5117,0.665812482398408
5119,0.676721383929865
5121,0.683583872893897
5123,0.703790373495895
5125,0.636609001188051
5127,0.677869947771386
5129,0.672533147214756
5131,0.659124683053414
5133,0.652780682323165
5135,0.672862807832707
5137,0.660914152647773
5139,0.689658905461511
5141,0.684052194595478
5143,0.634612796829747
5145,0.657830825875265
5147,0.701786239528268
5149,0.649574144603542
6001,0.688917858497367
6003,0.648282695200223
6005,0.672433630183233
6007,0.684330608951458
6009,0.664146780359339
6011,0.692115413667038
6013,0.673446585333595
6015,0.716220642584147
6017,0.643727488026342
6019,0.688814890856783
6021,0.674338354413842
6023,0.707186037129217
6025,0.701721124231745
6027,0.663559419651953
6029,0.709305390095796
6031,0.673711549756176
6033,0.704752205368793
6035,0.681091570418005
6037,0.728830134992598
6039,0.698261941460777
6041,0.706716004166035
6043,0.683471168226629
6045,0.704118850921971
6047,0.694504006343942
6049,0.677233577880179
6051,0.623083453250674
6053,0.701538359086374
6055,0.699560513731502
6057,0.661478527703258
6059,0.68418404268087
6061,0.651424147601536
6063,0.683531192723802
6065,0.69010296767908
6067,0.6747179053587
6069,0.6550701955985
6071,0.69420419011494
6073,0.68962276094257
6075,0.699628491234776
6077,0.691673158687606
6079,0.69387243122369
6081,0.676665337476486
6083,0.714390089794574
6085,0.670422123093406
6087,0.706403329332357
6089,0.701561804185334
