fips,value
1001,0.0439250784097405
1003,0.0503033726665224
1005,0.0445673456213775
1007,0.0426865084138345
1009,0.0444215803105033
1011,0.0439374797084002
1013,0.0449300568158198
1015,0.0445254476724158
1017,0.0432748980493788
1019,0.0441179014755368
1021,0.0443495567291385
1023,0.0451689456910693
1025,0.0466612748644441
1027,0.0440692294295214
1029,0.0443716590215518
1031,0.0466006266294108
1033,0.0443901200333089
1035,0.0442704023703425
1037,0.0422158738362647
1039,0.0468134385863034
1041,0.0450874822504422
1043,0.0474868629703342
1045,0.0471211423279197
1047,0.0446545358227581
1049,0.0484187037586165
1051,0.0435874174820289
1053,0.0454522626840759
1055,0.047569232647453
1057,0.04282122172888
1059,0.0433207508577545
1061,0.0472738543654908
1063,0.0412490495177441
1065,0.0428617211235155
1067,0.045934482041655
1069,0.0462391010559409
1071,0.0459813708824462
1073,0.0512384976532001
1075,0.0455425333108427
1077,0.0438185727885752
1079,0.0441771086397822
1081,0.0441974408970905
1083,0.0449198135138733
1085,0.0416743389780275
1087,0.0437640303251976
1089,0.0447513637052997
1091,0.0428780518736804
1093,0.044456526214209
1095,0.0470159271137803
1097,0.0497039116179891
1099,0.0451095794730869
1101,0.0454533403963239
1103,0.0448979010090547
1105,0.0423751792332939
1107,0.0430698569801592
1109,0.0428695862402476
1111,0.0440700447410556
1113,0.0445674172325607
1115,0.0470323637235723
1117,0.046118098592904
1119,0.0413130637946545
1121,0.0454152167693566
1123,0.0424702691174501
1125,0.0472183632272466
1127,0.045267030392668
1129,0.0454320386663497
1131,0.042593315061995
1133,0.0451211619440624
2013,0.0365117069235817
2016,0.0366709905315003
2020,0.035512172801975
2050,0.0393037102876753
2060,0.0355116704478216
2068,0.0396106837473764
2070,0.0362300823970717
2090,0.0411743651145908
2100,0.0353038367708247
2110,0.0341748718313643
2122,0.0437634155905508
2130,0.0336575577844779
2150,0.0371637624873569
2164,0.0354185923178152
2170,0.0422826961858687
2180,0.0355063072701892
2185,0.0361423387719113
2188,0.0370797900727492
2220,0.0346782509742224
2240,0.0358458301642938
2261,0.0382021175854567
2270,0.0394574404341791
2282,0.0323374943466222
2290,0.0431331574658552
4001,0.0418589673211734
4003,0.0414578323654043
4005,0.0440330462267236
4007,0.0449037460108156
4009,0.0408138496951463
4011,0.0410522108187699
4012,0.0363266725905962
4013,0.0446255708077163
4015,0.0415388700746504
4017,0.044427617592927
4019,0.0425891268926042
4021,0.0431919667849028
4023,0.0387323307086516
4025,0.0450466231506825
4027,0.0362276996832328
5001,0.0438330544316223
5003,0.0439688748750958
5005,0.0453791662251122
5007,0.0476985933969397
5009,0.0462475116179001
5011,0.0471278524948058
5013,0.0445470948770402
5015,0.0450459226805732
5017,0.0434495129429668
5019,0.0476748525980945
5021,0.0465256271273697
5023,0.0470662135623849
5025,0.0443258260521022
5027,0.0469777754004067
5029,0.0481681352177423
5031,0.0481185133980324
5033,0.0475170289678738
5035,0.0462201503708662
5037,0.0464028511864343
5039,0.044335746852875
5041,0.0438486859097016
5043,0.0455177235974317
5045,0.0476798303322426
5047,0.0474552314907788
5049,0.0467805772375375
5051,0.0461834809224387
5053,0.0442507007384782
5055,0.0476415810576038
5057,0.0479037675196251
5059,0.0447133693036812
5061,0.0466518735360903
5063,0.0487972561146919
5065,0.0485286891978068
5067,0.0493129166682068
5069,0.0467260129183407
5071,0.0469382963788947
5073,0.0451913635128189
5075,0.0453871077066634
5077,0.0435324001090484
5079,0.0452922241692995
5081,0.0461951223937846
5083,0.0460193791581136
5085,0.0481811176370849
5087,0.0473203757437866
5089,0.0471663110561686
5091,0.0461744205282309
5093,0.0444487690272439
5095,0.0473617333612246
5099,0.0468306010089487
5101,0.0471594098480786
5103,0.0470407924003566
5105,0.0456433901138786
5107,0.0437503952667155
5109,0.0458589167554963
5111,0.04925630626662
5113,0.0468945171575925
5115,0.0445013848654722
5117,0.0454272864331879
5119,0.0501030809328123
5121,0.0464654933302671
5123,0.0465149665211381
5125,0.0463315742800177
5127,0.0458701843494925
5129,0.045362293005365
5131,0.0459547827725162
5133,0.0432073586627014
5135,0.0474247866339617
5137,0.0476180997087383
5139,0.0469546536510892
5141,0.0481045901980098
5143,0.0450560238137532
5145,0.0482397225821047
5147,0.0474017773899837
5149,0.0441607298096622
6001,0.0490875788558125
6003,0.0424208988324132
6005,0.0467363591729123
6007,0.0486323073533518
6009,0.0472065860803346
6011,0.0459944722283201
6013,0.0481080383813301
6015,0.0457510499781759
6017,0.0472836004598322
6019,0.0466284656930332
6021,0.0458506978074286
6023,0.0481855024185302
6025,0.0456686262825362
6027,0.0439263703583599
6029,0.0520113582581643
6031,0.0471263050370595
6033,0.0478665973707009
6035,0.0454499381348114
6037,0.0571238617413017
6039,0.0479108395881297
6041,0.0500272475224336
6043,0.045697582449977
6045,0.0484143032881821
6047,0.0461298552977167
6049,0.0441999550327135
6051,0.044164823080476
6053,0.0495905205618631
6055,0.0502222265153219
6057,0.0465387698901254
6059,0.0537018972880525
6061,0.0489093530376583
6063,0.0458194396745138
6065,0.0560137610237278
6067,0.0476309430811028
6069,0.0455195832479307
6071,0.0558407864516348
6073,0.0560446468009222
6075,0.0467978254315757
6077,0.0492523261611279
6079,0.0493648833354768
6081,0.0491967876299242
6083,0.0520696978132227
6085,0.0498323430072297
6087,0.0517128307976503
6089,0.0515491507855052
6091,0.0435836167652055
6093,0.0453589703561934
6095,0.0491542430761614
6097,0.0490064010523259
6099,0.0465107934885095
6101,0.0459302865258752
6103,0.0478172325170651
6105,0.0465430369731933
6107,0.0466077150530462
6109,0.0460284205307118
6111,0.0543480170274446
6113,0.0469721006568628
6115,0.0475494150491332
8001,0.0419318151060977
8003,0.0388765087899501
8005,0.0426494714427288
8007,0.0387488483681565
8009,0.0394369487303482
8011,0.038594352234043
8013,0.0450824295664682
8014,0.0394222233526621
8015,0.0378722312116883
8017,0.0386047887898081
8019,0.0390607589862947
8021,0.0377350344590667
8023,0.0396487146826652
8025,0.0404293653412823
8027,0.0417625984531911
8029,0.0396402966771816
8031,0.0432444974112733
8033,0.0377179442085351
8035,0.0432277047672547
8037,0.0400282035378767
8039,0.0409032371146053
8041,0.0466303208276316
8043,0.0428518353276521
8045,0.039453774710601
8047,0.0376486433860609
8049,0.036951215040429
8051,0.0405783641696839
8053,0.0387616547210883
8055,0.0398348448432068
8057,0.0365309224680316
8059,0.0435093652888654
8061,0.0413751247921002
8063,0.0376694521589798
8065,0.0352876749064635
8067,0.0410122158826935
8069,0.0488240984957437
8071,0.0412398734191278
8073,0.0393823093281185
8075,0.0413622978953547
8077,0.038451450578593
8079,0.0392626155083114
8081,0.036029490819672
8083,0.0383789115131696
8085,0.0392684789752706
8087,0.0419461103575959
8089,0.040298041784988
8091,0.03844670137423
8093,0.0404613439331336
8095,0.0368914962432438
8097,0.0380683940990371
8099,0.0386177970969291
8101,0.0444006066691728
8103,0.0356658642399885
8105,0.0386413895719435
8107,0.0372079433348834
8109,0.0392534020553341
8111,0.0366872476335487
8113,0.0410814521503653
8115,0.0393871561824589
8117,0.038261480873935
8119,0.0411036334798376
8121,0.0408855220024811
8123,0.0440096652701672
8125,0.0383737385159337
9001,0.0502557998380772
9003,0.0493633973821116
9005,0.0487836734583905
9007,0.0484024988716059
9009,0.0500763270487011
9011,0.0485574238463237
9013,0.0489269583439781
9015,0.0480807796545309
10001,0.04314157497402
10003,0.0440214767166065
10005,0.045423845532097
11001,0.0483204413677307
12001,0.0470767184385356
12003,0.0478148121897843
12005,0.0516776058701181
12007,0.0464398273277836
12009,0.0512911931465981
12011,0.0518041758932923
12013,0.0489865701168357
12015,0.0504311600978439
12017,0.0476098942709185
12019,0.0481051478404158
12021,0.0532547138538763
12023,0.046765243251252
12027,0.0485586474717755
12029,0.048418475530017
12031,0.0494397449424885
12033,0.0505152083459718
12035,0.04857610130757
12037,0.0490750433070352
12039,0.0475726686532608
12041,0.0455973430342268
12043,0.0481973357698058
12045,0.0511295097943271
12047,0.0471466535126828
12049,0.0479226440549191
12051,0.0487891393999534
12053,0.0475794623664734
12055,0.0492758695087258
12057,0.0513299602349535
12059,0.0484924086067507
12061,0.0495027825393798
12063,0.0473768202729594
12065,0.0470581594465674
12067,0.0464116236205269
12069,0.0485834619765653
12071,0.0556334846525839
12073,0.0395532804232785
12075,0.0483817171213429
12077,0.048158311324008
12079,0.0448023477341703
12081,0.0518800734504153
12083,0.0478373777803684
12085,0.0513349729894921
12086,0.0521043788321578
12087,0.0524106446696068
12089,0.0488192658414094
12091,0.0506600878844574
12093,0.0479055395948984
12095,0.0497825199333406
12097,0.0484829313647869
12099,0.0512241886786202
12101,0.0497338857800908
12103,0.050960333500935
12105,0.0506400200697886
12107,0.0481628070127757
12109,0.0481131461873432
12111,0.0502221744399487
12113,0.0505078262271815
12115,0.0523881507032874
12117,0.0497529373204974
12119,0.0466442549354114
12121,0.0472083357842451
12123,0.047349392173885
12125,0.0463609596606789
12127,0.0506783683441814
12129,0.0491893188876553
12131,0.0501712072863726
12133,0.049253414466627
13001,0.0426715623599488
13003,0.0415147119987851
13005,0.0419550598421401
13007,0.0426140947518223
13009,0.0418881658894721
13011,0.0433626263528027
13013,0.0428385656315757
13015,0.0459996880596569
13017,0.0407694165168017
13019,0.0422667573978773
13021,0.0443050461423249
13023,0.0422573035275832
13025,0.0419404825674995
13027,0.0419653859303958
13029,0.0439260460145777
13031,0.0423715591438051
13033,0.0418223410483686
13035,0.0438623590965431
13037,0.0408814538224935
13039,0.0433675098666566
13043,0.0422921240686769
13045,0.0459387654319759
13047,0.0443368024297635
13049,0.0421828828347695
13051,0.0435913914673471
13053,0.0369758914123874
13055,0.0439610455928355
13057,0.0454406530666011
13059,0.0424961647168949
13061,0.045617313423051
13063,0.0375282837110415
13065,0.0423343869295893
13067,0.0468523436643657
13069,0.0434254279404533
13071,0.0423095207761514
13073,0.0425028545607584
13075,0.0413408539363381
13077,0.0433498726990232
13079,0.0432282083792296
13081,0.0410699149597452
13083,0.0442712090961069
13085,0.0448953788930393
13087,0.0437775800398354
13089,0.0456070644926785
13091,0.0427578679957612
13093,0.0435258673998603
13095,0.0431485872366433
13097,0.0445119001425091
13099,0.0431600239524469
13101,0.0391776276219265
13103,0.0411763484423033
13105,0.0429598905789185
13107,0.0429236227861443
13109,0.0405064532798816
13111,0.0431833586380515
13113,0.0441559156597962
13115,0.0454059102569795
13117,0.0451234276856454
13119,0.0433788213515378
13121,0.0478901835234389
13123,0.0428829706815493
13125,0.0401866053255558
13127,0.0435023383864902
13129,0.0448299345549952
13131,0.0430559221820984
13133,0.0430404751419159
13135,0.044153182392601
13137,0.0461015420108941
13139,0.0458272374421267
13141,0.0405350389148326
13143,0.0426430468755234
13145,0.0422172817353113
13147,0.0429402050463012
13149,0.0436382341178054
13151,0.0437199196716557
13153,0.0438609395823234
13155,0.0400334610362077
13157,0.0425351600595386
13159,0.0417787309301125
13161,0.0419886089586165
13163,0.0437799207232085
13165,0.0417679299778991
13167,0.0432367843204344
13169,0.0434125724460503
13171,0.0438636170387954
13173,0.0418073358930428
13175,0.0441601931748869
13177,0.0418231206010816
13179,0.0415061006205046
13181,0.0405321548668085
13183,0.0406374904081165
13185,0.0432025470415587
13187,0.0453825911400356
13189,0.042357293349798
13191,0.0426417986712041
13193,0.0409557837089194
13195,0.0422672563299247
13197,0.0394299652011069
13199,0.0427998661303117
13201,0.0415154776553169
13205,0.0431431582406842
13207,0.0451985799293944
13209,0.0435148503602522
13211,0.0420120717746078
13213,0.0431417209570146
13215,0.0419041919635127
13217,0.0442786069537048
13219,0.042873978345892
13221,0.0402947700861746
13223,0.0443977316539191
13225,0.043154950063698
13227,0.0452395579412811
13229,0.0421021674077093
13231,0.0450459179118702
13233,0.0440901484784148
13235,0.0423008855347688
13237,0.0414769341186376
13239,0.0382906992124417
13241,0.0455797776519116
13243,0.0394684339850873
13245,0.042153733775805
13247,0.0443309742566338
13249,0.039313250164924
13251,0.0415840531743357
13253,0.0419618404038711
13255,0.0447796004854602
13257,0.0440572022641554
13259,0.0400050941999296
13261,0.0414999953916231
13263,0.0417440859722394
13265,0.0418454675788449
13267,0.0426199870691302
13269,0.0419630155240065
13271,0.0431216929473055
13273,0.0392618466655557
13275,0.0434289174239529
13277,0.043850593873465
13279,0.0442387910220122
13281,0.0418615782481955
13283,0.0419373334749322
13285,0.0419851883109104
13287,0.041192321724526
13289,0.0426390983399768
13291,0.0435789242096574
13293,0.045048648944802
13295,0.0450360540624969
13297,0.0425178242113371
13299,0.0435432824754955
13301,0.0413089273500941
13303,0.0427308722660472
13305,0.0420674697349766
13307,0.0405508587981877
13309,0.0419019833156944
13311,0.0454469542678314
13313,0.0444613282514993
13315,0.0419350230886826
13317,0.0421126122964885
13319,0.0428291737730165
13321,0.0421611366459215
15001,0.0473813636460801
15003,0.0465263220130167
15007,0.0436948454089312
15009,0.0464851536646933
16001,0.040747949313989
16003,0.0389684659532662
16005,0.0399662863912344
16007,0.0385492727815745
16009,0.0430885968508249
16011,0.0397943402816895
16013,0.0414126484802693
16015,0.0392587350629611
16017,0.0425124092698533
16019,0.0403722338251562
16021,0.0414460667086319
16023,0.0390874386385813
16025,0.0398031143468388
16027,0.0383326445660133
16029,0.0394943699746346
16031,0.0387614894328644
16033,0.0366268836604013
16035,0.0426040923087751
16037,0.0376131972819148
16039,0.0414910198699728
16041,0.0392688716788955
16043,0.038768850990503
16045,0.0397507359587024
16047,0.0395159375059566
16049,0.0433459289089079
16051,0.0402256124006389
16053,0.0403474444827522
16055,0.0446994281446371
16057,0.0425279349479408
16059,0.0383890972298137
16061,0.0415360726427617
16063,0.0391608646146365
16065,0.0403498455535001
16067,0.0388421685553867
16069,0.0433918051926903
16071,0.0377006557730788
16073,0.0389666405997636
16075,0.0398841694056674
16077,0.0394162321453852
16079,0.0428011050224351
16081,0.0360674280157546
16083,0.0384468596038008
16085,0.0413651338129144
16087,0.0411426300792246
17001,0.0465102825865374
17003,0.0436183163133836
17005,0.0383435701448513
17007,0.041554438834047
17009,0.0451052216909554
17011,0.0439809073205272
17013,0.0467166172499458
17015,0.0434668300847838
17017,0.0445054047171306
17019,0.0423293713483322
17021,0.038470061133287
17023,0.0400089722905355
17025,0.0375505433075775
17027,0.039093433493224
17029,0.0389356367824503
17031,0.0478759598153192
17033,0.0394630145917404
17035,0.0377304576883121
17037,0.0424619859166762
17039,0.0406008105586603
17041,0.0417202666361225
17043,0.0464953576345365
17045,0.0386548736709196
17047,0.0384881035534313
17049,0.0384011270682089
17051,0.0381881983552382
17053,0.038501470165604
17055,0.0404604192213899
17057,0.0445644342570408
17059,0.0408881364394767
17061,0.0440598812008897
17063,0.043600246631095
17065,0.0403114640609847
17067,0.0442168307088971
17069,0.0374963739076949
17071,0.0426149033261671
17073,0.0428397288456078
17075,0.0398392586835261
17077,0.0438075918055082
17079,0.0395755496650737
17081,0.0370633213688227
17083,0.0452726816871403
17085,0.0438157227931457
17087,0.0387572354107443
17089,0.0452506021497615
17091,0.0382497732881857
17093,0.0428755861176808
17095,0.040349494767348
17097,0.0461916871091542
17099,0.0463217501448859
17101,0.0398855248753018
17103,0.0399196261202101
17105,0.0412688613942665
17107,0.0412814008346862
17109,0.0407762914124163
17111,0.0450306815686813
17113,0.0418511649941272
17115,0.0412255460047858
17117,0.039398126806196
17119,0.043707198095146
17121,0.0394572427215443
17123,0.0425178593533903
17125,0.0447110296393485
17127,0.0420584231807615
17129,0.0406618863399457
17131,0.0426264725312274
17133,0.0453686869719136
17135,0.0376899414285573
17137,0.0428131957319572
17139,0.0396249504541198
17141,0.0428948877398967
17143,0.0443340217577876
17145,0.0385112245527722
17147,0.0394024541915521
17149,0.0458532786904757
17151,0.0403573012609297
17153,0.043191945100455
17155,0.0397647898947063
17157,0.0445284173472463
