fips,value
1001,0.499902339423
1003,0.401220195218
1005,0.401186947091
1007,0.484946586159
1009,0.448863889711
1011,0.437767390494
1013,0.445965082965
1015,0.488952951221
1017,0.46582082913
1019,0.474459990812
1021,0.452904156995
1023,0.413347928754
1025,0.381979782271
1027,0.458360564167
1029,0.458673467606
1031,0.46569544168
1033,0.47665718183
1035,0.396664194185
1037,0.444484786774
1039,0.409477630215
1041,0.409837315168
1043,0.490186932727
1045,0.453823707123
1047,0.457546323091
1049,0.49245033171
1051,0.494535359291
1053,0.39705165041
1055,0.490910218107
1057,0.469678968973
1059,0.480839572601
1061,0.4032395953
1063,0.451357785086
1065,0.408411389381
1067,0.427797727766
1069,0.451178001181
1071,0.51011889085
1073,0.507275574303
1075,0.491817436349
1077,0.506709771941
1079,0.45659280016
1081,0.47123746628
1083,0.521218501881
1085,0.466710534728
1087,0.452419355382
1089,0.548366028019
1091,0.391185225293
1093,0.490175679078
1095,0.492392587462
1097,0.406954825317
1099,0.384560975816
1101,0.514861578196
1103,0.528720257988
1105,0.422658106439
1107,0.472021821756
1109,0.427401086405
1111,0.433290222148
1113,0.472551568236
1115,0.496687952317
1117,0.530393262703
1119,0.43687533629
1121,0.471040024255
1123,0.414752411271
1125,0.504388220737
1127,0.47141327996
1129,0.396440044045
1131,0.41373829283
1133,0.493618791523
2013,0.398496744358
2016,0.574764004202
2020,0.385711058364
2050,0.357473928988
2060,0.460445471468
2068,0.494708847244
2070,0.384973453013
2090,0.518544578833
2100,0.371378995671
2105,0.391226311914
2110,0.399627753973
2122,0.368567146404
2130,0.332382707259
2150,0.409526908674
2164,0.456308975853
2170,0.413567228567
2180,0.400759119043
2185,0.485176725708
2188,0.429090278655
2195,0.371533545505
2198,0.361242756238
2220,0.324266955954
2230,0.380626171468
2240,0.485881878344
2261,0.342103700971
2270,0.486016835973
2275,0.360900492516
2282,0.444244650094
2290,0.514960252539
4001,0.48170549749
4003,0.465596867803
4005,0.510660406303
4007,0.475399739612
4009,0.48570148331
4011,0.485508776258
4012,0.456501968941
4013,0.558172793439
4015,0.503367714412
4017,0.489901108562
4019,0.466257888087
4021,0.486531025705
4023,0.473647991203
4025,0.489242343016
4027,0.422617984743
5001,0.442317467304
5003,0.46134489259
5005,0.572159018695
5007,0.560931924159
5009,0.525352113666
5011,0.487743636447
5013,0.445334681821
5015,0.504372651863
5017,0.469896474658
5019,0.476212512944
5021,0.508649858889
5023,0.500929830059
5025,0.498877052104
5027,0.475265598013
5029,0.527556840895
5031,0.559440987541
