fips,nameState,nameCounty,abState,SC,PVID,PR,CF,PM
17171,Illinois,Scott County,IL,0.489767835809415,0.544989287444097,0.46319282,0.472550871242771,0.555506663767614
17173,Illinois,Shelby County,IL,0.486306388009794,0.595994044266839,0.309241069,0.50392681094601,0.547214291513988
17175,Illinois,Stark County,IL,0.461597174224474,0.530187599094829,0.283342437,0.510534343378324,0.574620354973989
17177,Illinois,Stephenson County,IL,0.530904123865411,0.519168149493309,0.401895782,0.539769006888274,0.584275352142864
17179,Illinois,Tazewell County,IL,0.53726378456405,0.585910856237048,0.443379043,0.530846956006439,0.599729709826988
17181,Illinois,Union County,IL,0.478129225685588,0.476323811155665,0.422967629,0.490961164268995,0.513356781006989
17183,Illinois,Vermilion County,IL,0.526583525818836,0.463201441570853,0.357455826,0.479146348857367,0.547967860173989
17185,Illinois,Wabash County,IL,0.477371450226919,0.527755859256268,0.333886264,0.496091325461571,0.538547504665114
17187,Illinois,Warren County,IL,0.527685064875554,0.571075125282077,0.283342437,0.525454627649628,0.583025741402988
17189,Illinois,Washington County,IL,0.498499100345705,0.659059606123368,0.255956298,0.515193720173074,0.541473737352614
17191,Illinois,Wayne County,IL,0.473901999956519,0.51980222428226,0.283342437,0.506552908187094,0.514527201270488
17193,Illinois,White County,IL,0.449144734673344,0.495813618137135,0.333886264,0.514503959124979,0.526736082865614
17195,Illinois,Whiteside County,IL,0.542157312559077,0.548453163545471,0.401895782,0.512867226895686,0.592516146178238
17197,Illinois,Will County,IL,0.565794971947742,0.653756130548642,0.501233137,0.541763920388219,0.607746861019441
17199,Illinois,Williamson County,IL,0.510561859461004,0.472412480071266,0.309241069,0.500540789710403,0.542951309554988
17201,Illinois,Winnebago County,IL,0.601389670827953,0.468106835221797,0.501233137,0.515658950452861,0.603925611004285
17203,Illinois,Woodford County,IL,0.526111882519862,0.631560621519597,0.422967629,0.549080537796798,0.598526985348113
18001,Indiana,Adams County,IN,0.552820563244622,0.608492469032298,0.501233137,0.466395177040549,0.533631478955
18003,Indiana,Allen County,IN,0.605094454898939,0.519670308083995,0.482462274,0.561594599681598,0.540094198527125
18005,Indiana,Bartholomew County,IN,0.557478917712714,0.532901009490497,0.380088658,0.507970372878994,0.539519779458875
18007,Indiana,Benton County,IN,0.421225470990332,0.67034795311086,0.537432386,0.48117236530204,0.54871330896925
18009,Indiana,Blackford County,IN,0.421997705436831,0.486507436374528,0.501233137,0.486600420183978,0.51599168145
18011,Indiana,Boone County,IN,0.48707047257207,0.464094950538421,0.501233137,0.546534482664063,0.565564613667375
18013,Indiana,Brown County,IN,0.461875649482568,0.546163862467522,0.46319282,0.461471724249062,0.546262836157375
18015,Indiana,Carroll County,IN,0.510431277499876,0.586003647698075,0.46319282,0.466602201488999,0.5353910183355
18017,Indiana,Cass County,IN,0.541707913635272,0.50830018846483,0.46319282,0.478605841471847,0.522778166644875
18019,Indiana,Clark County,IN,0.551045537777916,0.56786718221357,0.519544993,0.507353106698449,0.528802474979478
18021,Indiana,Clay County,IN,0.486744371645051,0.628545107802947,0.537432386,0.476901432442868,0.529089703978875
18023,Indiana,Clinton County,IN,0.574629649114709,0.578791652788723,0.443379043,0.479408130161459,0.534867800969875
18025,Indiana,Crawford County,IN,0.403444219280703,0.505203999315292,0.537432386,0.408520498860189,0.529790521992
18027,Indiana,Daviess County,IN,0.529082976077227,0.544933022875612,0.519544993,0.450289014417356,0.539210061849625
18029,Indiana,Dearborn County,IN,0.503689811450469,0.642761038021032,0.537432386,0.518709852544549,0.53404274487175
18031,Indiana,Decatur County,IN,0.487028426348871,0.554453737569185,0.422967629,0.508417936383088,0.5321468378645
18033,Indiana,DeKalb County,IN,0.48999582702535,0.646286768533918,0.46319282,0.472112600788534,0.523108590340125
18035,Indiana,Delaware County,IN,0.509460027088385,0.461409135351475,0.501233137,0.521680141842696,0.521670426618912
18037,Indiana,Dubois County,IN,0.551000194900534,0.617454976156705,0.482462274,0.535322648276101,0.549267795382368
18039,Indiana,Elkhart County,IN,0.649644409184206,0.496454542854953,0.401895782,0.473021370170002,0.552585914654403
18041,Indiana,Fayette County,IN,0.480811521314085,0.47557194510545,0.46319282,0.461753604656929,0.515733400941
18043,Indiana,Floyd County,IN,0.544146860786491,0.547072047968233,0.46319282,0.51644369252856,0.547777308044956
18045,Indiana,Fountain County,IN,0.452238273180791,0.592167712145026,0.380088658,0.469166815205767,0.53315066923225
18047,Indiana,Franklin County,IN,0.469027978676048,0.574323329950708,0.572051729,0.432701084405854,0.513221004143375
18049,Indiana,Fulton County,IN,0.473648741144642,0.522194334884869,0.482462274,0.456018148561641,0.524473526563
18051,Indiana,Gibson County,IN,0.504052608333025,0.562526640992194,0.572051729,0.488880002762048,0.531853410498375
18053,Indiana,Grant County,IN,0.526546061289794,0.486539226184715,0.537432386,0.496287692070479,0.52539427926575
18055,Indiana,Greene County,IN,0.448486624347911,0.537523545874943,0.519544993,0.464983531333997,0.519944184331375
18057,Indiana,Hamilton County,IN,0.557364304920284,0.646638737158328,0.537432386,0.597618806034624,0.5928972825165
18059,Indiana,Hancock County,IN,0.493077477685762,0.632433618152745,0.501233137,0.515358155843363,0.579724622129
18061,Indiana,Harrison County,IN,0.453021863124785,0.607642721995494,0.537432386,0.476164949927774,0.531489974551375
18063,Indiana,Hendricks County,IN,0.542747667480126,0.689432530202951,0.422967629,0.537735426503905,0.590594117908625
18065,Indiana,Henry County,IN,0.468845211420278,0.520104195630421,0.519544993,0.488571088511647,0.536372816643372
18067,Indiana,Howard County,IN,0.542890949469255,0.480990663600419,0.443379043,0.50055309227183,0.54874233138238
18069,Indiana,Huntington County,IN,0.500536029151499,0.603332124724015,0.46319282,0.49775761830761,0.520538286682875
18071,Indiana,Jackson County,IN,0.563334010998365,0.586943449593593,0.501233137,0.48484351075111,0.537252240449125
18073,Indiana,Jasper County,IN,0.509069592572339,0.672908953510665,0.501233137,0.503196941772448,0.57648688587775
18075,Indiana,Jay County,IN,0.480403889413647,0.594202859732377,0.46319282,0.461333109817877,0.506849878760375
18077,Indiana,Jefferson County,IN,0.491585858753359,0.516598004011631,0.588834438,0.468539046700108,0.521182726591375
18079,Indiana,Jennings County,IN,0.484641116461116,0.613353675957543,0.501233137,0.434296881048401,0.510310166968625
18081,Indiana,Johnson County,IN,0.568727273070998,0.610486288593121,0.46319282,0.531257002580036,0.577583147906375
18083,Indiana,Knox County,IN,0.503013671302557,0.47761781668098,0.501233137,0.50594130057596,0.552387841795904
18085,Indiana,Kosciusko County,IN,0.575921043917811,0.592549076132897,0.482462274,0.471831799069461,0.538913742074
18087,Indiana,LaGrange County,IN,0.636803406920835,0.56406134557836,0.401895782,0.388749567617243,0.543157696030375
18089,Indiana,Lake County,IN,0.613086444903711,0.469250504054059,0.554925679,0.525782901369651,0.561648592686497
18091,Indiana,LaPorte County,IN,0.547768779017605,0.482109454524841,0.482462274,0.479107408219981,0.559984383779065
18093,Indiana,Lawrence County,IN,0.488513499547002,0.491902180703603,0.554925679,0.472102821785947,0.52521659253575
18095,Indiana,Madison County,IN,0.483196720876514,0.49620572965707,0.554925679,0.499067910568494,0.521219499176482
18097,Indiana,Marion County,IN,0.664296356212944,0.426140654237117,0.519544993,0.56748585344861,0.538341140714115
18099,Indiana,Marshall County,IN,0.554555481539845,0.57448244396045,0.443379043,0.469062805085259,0.54712069872
18101,Indiana,Martin County,IN,0.439783198257838,0.577073674736985,0.46319282,0.508056027115545,0.519405535123875
18103,Indiana,Miami County,IN,0.463454064127971,0.504494784561296,0.443379043,0.474902940089889,0.50457592231075
18105,Indiana,Monroe County,IN,0.623656655356289,0.436186089445361,0.46319282,0.590219528947111,0.562633460420125
18107,Indiana,Montgomery County,IN,0.498991989452824,0.565789585048929,0.554925679,0.498733994923687,0.538149100937625
18109,Indiana,Morgan County,IN,0.508763794068516,0.606143834028393,0.482462274,0.484100513201514,0.562005099262375
18111,Indiana,Newton County,IN,0.493502620459696,0.57441514242283,0.501233137,0.444548579827952,0.561402345087
18113,Indiana,Noble County,IN,0.569821881422985,0.650082506356216,0.482462274,0.454091816134684,0.53131925929225
18115,Indiana,Ohio County,IN,0.418774305370447,0.576143972444836,0.519544993,0.480418535391251,0.510241863514375
18117,Indiana,Orange County,IN,0.468589778883088,0.469771268325233,0.501233137,0.439255941793053,0.520415764774125
18119,Indiana,Owen County,IN,0.45827475041709,0.580499704133178,0.501233137,0.409117616956973,0.52905907018625
18121,Indiana,Parke County,IN,0.480311119313724,0.487710667576764,0.519544993,0.432839203601854,0.529261297537625
18123,Indiana,Perry County,IN,0.492700252585654,0.53241583354622,0.554925679,0.475700921402413,0.52888485630525
18125,Indiana,Pike County,IN,0.39798113463914,0.567329989128225,0.554925679,0.440030384696624,0.522785661320875
18127,Indiana,Porter County,IN,0.541757451218872,0.589763477943678,0.422967629,0.526611675931356,0.586426963948275
18129,Indiana,Posey County,IN,0.464830551971815,0.609978786535734,0.537432386,0.476028017744757,0.53183654134925
18131,Indiana,Pulaski County,IN,0.470629389045177,0.560017493581245,0.46319282,0.473155695470945,0.53041822831125
18133,Indiana,Putnam County,IN,0.556705516396381,0.587676473297986,0.537432386,0.491298857044389,0.5438713557495
18135,Indiana,Randolph County,IN,0.465782488198939,0.577351982874083,0.519544993,0.471257728029919,0.496905648950375
18137,Indiana,Ripley County,IN,0.488061229834279,0.61569715038317,0.482462274,0.500972561740612,0.53013820126675
18139,Indiana,Rush County,IN,0.448406356823656,0.592006104280772,0.46319282,0.474897615217426,0.512831857746375
18141,Indiana,St. Joseph County,IN,0.596587927340658,0.482643347557981,0.46319282,0.554531028917047,0.567908073847255
18143,Indiana,Scott County,IN,0.494559948765601,0.535736845942449,0.501233137,0.461300423678257,0.523674952503875
18145,Indiana,Shelby County,IN,0.502018737718718,0.51678033311377,0.443379043,0.474611388102066,0.534610255067628
18147,Indiana,Spencer County,IN,0.457147272474844,0.620418001546118,0.443379043,0.502665332780452,0.54496474590625
18149,Indiana,Starke County,IN,0.518663951323796,0.550598066456975,0.46319282,0.409379793110736,0.541718812289
18151,Indiana,Steuben County,IN,0.553522380331258,0.617460235592977,0.401895782,0.479376404036465,0.52860002287825
18153,Indiana,Sullivan County,IN,0.411901834589678,0.496621550103911,0.519544993,0.431388698891769,0.534222845448625
18155,Indiana,Switzerland County,IN,0.434402303604516,0.563761892519757,0.554925679,0.394454040678881,0.507267446926125
18157,Indiana,Tippecanoe County,IN,0.643792197272535,0.499874801846744,0.443379043,0.544425142220832,0.579044228826653
18159,Indiana,Tipton County,IN,0.474920746477309,0.666645736624636,0.46319282,0.483133194459931,0.520301503788375
18161,Indiana,Union County,IN,0.390495750252189,0.659556631364829,0.46319282,0.45570479003041,0.505293367953125
18163,Indiana,Vanderburgh County,IN,0.59817995839332,0.452406937307336,0.519544993,0.553406928164151,0.533521599686885
18165,Indiana,Vermillion County,IN,0.459018549768548,0.478277561372449,0.46319282,0.49399780668762,0.539733392055125
18167,Indiana,Vigo County,IN,0.544912937479673,0.442802566094684,0.482462274,0.518495168498184,0.553792980349028
18169,Indiana,Wabash County,IN,0.465590748540198,0.594621272767752,0.401895782,0.48465608027072,0.521838998035375
18171,Indiana,Warren County,IN,0.395031933449446,0.590202335757383,0.46319282,0.458112632227012,0.56067548061875
18173,Indiana,Warrick County,IN,0.538092972810592,0.560458659575468,0.519544993,0.541932193079591,0.577056683666125
18175,Indiana,Washington County,IN,0.448570873303389,0.53126394891289,0.519544993,0.431825566716525,0.526103084743
18177,Indiana,Wayne County,IN,0.527857653653218,0.45938034700748,0.443379043,0.504755359453995,0.509467832363125
18179,Indiana,Wells County,IN,0.494834754176062,0.612624726090976,0.46319282,0.536447650305515,0.518714752947625
18181,Indiana,White County,IN,0.515570055820337,0.612653870856509,0.46319282,0.511465255098718,0.536601037354125
18183,Indiana,Whitley County,IN,0.453171382291588,0.629937483413607,0.46319282,0.500929229246874,0.53646417850275
19001,Iowa,Adair County,IA,0.355210935312104,0.595179648162631,0.482462274,0.581475748565022,0.631377985502345
19003,Iowa,Adams County,IA,0.434472040170983,0.497365496561686,0.501233137,0.552589844406537,0.616732772585471
19005,Iowa,Allamakee County,IA,0.459170924965981,0.636479637467556,0.537432386,0.532348718832724,0.601970206339846
19007,Iowa,Appanoose County,IA,0.502211501303974,0.466486971631815,0.482462274,0.502138613344355,0.599486962309596
19009,Iowa,Audubon County,IA,0.403974390616376,0.551460535553281,0.588834438,0.52241041720862,0.627742355365346
19011,Iowa,Benton County,IA,0.420612051442945,0.662551737958921,0.519544993,0.546849108846239,0.63894900713672
19013,Iowa,Black Hawk County,IA,0.571070386497386,0.50639151529029,0.572051729,0.574538134471856,0.635022466235986
19015,Iowa,Boone County,IA,0.465246595898422,0.584740400082388,0.501233137,0.54905136958775,0.628207503440596
19017,Iowa,Bremer County,IA,0.498059470801416,0.639641700166167,0.482462274,0.575069716182909,0.634319682665595
19019,Iowa,Buchanan County,IA,0.475041928665553,0.650470604324201,0.605295189,0.513281484795037,0.631140490204595
19021,Iowa,Buena Vista County,IA,0.595743044852626,0.573776733851152,0.537432386,0.525256252740361,0.638099298217846
19023,Iowa,Butler County,IA,0.484122990411522,0.612661072999419,0.621453202,0.532978143795616,0.63252651471622
19025,Iowa,Calhoun County,IA,0.456770215088578,0.550906903906479,0.501233137,0.542989199942192,0.64369971246797
19027,Iowa,Carroll County,IA,0.459775829343944,0.581697865341848,0.519544993,0.582341125046612,0.644746502864096
19029,Iowa,Cass County,IA,0.427798888876306,0.569947030561392,0.537432386,0.55087889327825,0.616573109712095
19031,Iowa,Cedar County,IA,0.461724402943106,0.709891755454637,0.519544993,0.531119549792541,0.620763153913345
19033,Iowa,Cerro Gordo County,IA,0.496893111333828,0.550117441503421,0.46319282,0.584275003152525,0.641552720025989
19035,Iowa,Cherokee County,IA,0.435673658225699,0.612116775364785,0.554925679,0.559520659875936,0.642945234096596
19037,Iowa,Chickasaw County,IA,0.440443982964222,0.603518406809155,0.501233137,0.486269137971445,0.63257050240097
19039,Iowa,Clarke County,IA,0.482926010155835,0.545716145026466,0.501233137,0.489797327935225,0.618897712611596
19041,Iowa,Clay County,IA,0.461695191752648,0.52880261564672,0.836404128,0.578260098523619,0.659258027065596
19043,Iowa,Clayton County,IA,0.415786438106628,0.641670206121268,0.195307869,0.52833217309877,0.61252909712772
19045,Iowa,Clinton County,IA,0.45112779042461,0.574401533791598,0.605295189,0.55014530655611,0.609591048812865
19047,Iowa,Crawford County,IA,0.503687888224534,0.553538486363015,0.588834438,0.515392850864276,0.634059970544845
19049,Iowa,Dallas County,IA,0.527414063509149,0.646650203550526,0.519544993,0.566157447734683,0.676114049737971
19051,Iowa,Davis County,IA,0.441112510965511,0.514277258472091,0.501233137,0.469856958583278,0.617393139404095
19053,Iowa,Decatur County,IA,0.401408608986078,0.477413928434085,0.46319282,0.516108016790967,0.60316939467347
19055,Iowa,Delaware County,IA,0.466086572495295,0.663850804026533,0.519544993,0.507651191439487,0.63197833126922
19057,Iowa,Des Moines County,IA,0.517238261798367,0.49334129952597,0.637325836,0.536608808828554,0.607024502108345
19059,Iowa,Dickinson County,IA,0.398269845578242,0.592960007878485,0.501233137,0.587083138683264,0.655627871611721
19061,Iowa,Dubuque County,IA,0.513298465888028,0.579304116352282,0.554925679,0.610974851025046,0.635463361222721
19063,Iowa,Emmet County,IA,0.54014356557128,0.495091630655589,0.501233137,0.55197790511439,0.645473437577355
19065,Iowa,Fayette County,IA,0.44271898839859,0.561181714632697,0.572051729,0.546270789141117,0.625243056560346
19067,Iowa,Floyd County,IA,0.479160726498451,0.531843480817371,0.482462274,0.540957395327147,0.62294309493347
19069,Iowa,Franklin County,IA,0.494539697958843,0.604502432540415,0.554925679,0.540158480080837,0.626187665322846
19071,Iowa,Fremont County,IA,0.367146797898488,0.578691076036834,0.554925679,0.506745287246587,0.602354235268846
19073,Iowa,Greene County,IA,0.404164371205092,0.588756524509945,0.519544993,0.55015398385968,0.632012988623845
19075,Iowa,Grundy County,IA,0.471665853674483,0.667002830512308,0.482462274,0.55071631762896,0.63556730126972
19077,Iowa,Guthrie County,IA,0.391518601069589,0.563014341565926,0.482462274,0.53898906398511,0.64629383013622
19079,Iowa,Hamilton County,IA,0.452034694480011,0.549940833412182,0.537432386,0.57477834313783,0.645214626322345
19081,Iowa,Hancock County,IA,0.499810441797577,0.669907918636638,0.422967629,0.548491793778429,0.634875025636471
19083,Iowa,Hardin County,IA,0.502496203325372,0.561966387304123,0.519544993,0.557459743847521,0.641109795835845
19085,Iowa,Harrison County,IA,0.444456165543073,0.613258496974472,0.572051729,0.497854257617042,0.630198871770471
19087,Iowa,Henry County,IA,0.475642138561399,0.497246615245497,0.501233137,0.51378909626447,0.623850157247471
19089,Iowa,Howard County,IA,0.502096205834611,0.623281320643776,0.537432386,0.537224740386098,0.622159893310471
19091,Iowa,Humboldt County,IA,0.451744345351239,0.60505083045875,0.537432386,0.537693545911503,0.648142968074345
19093,Iowa,Ida County,IA,0.378019540818609,0.62758650424233,0.572051729,0.56301626239096,0.639427930421596
19095,Iowa,Iowa County,IA,0.492238284023129,0.639116203813955,0.588834438,0.538069090357201,0.629825251390596
19097,Iowa,Jackson County,IA,0.424358150388512,0.584813722884304,0.519544993,0.539203721653251,0.618310524598471
19099,Iowa,Jasper County,IA,0.432035032044159,0.586645878052213,0.501233137,0.52012142503713,0.637343202691095
19101,Iowa,Jefferson County,IA,0.437140050679866,0.481406481501033,0.443379043,0.529829931749636,0.613367899849095
19103,Iowa,Johnson County,IA,0.614718309077201,0.535276891409604,0.637325836,0.632057872015084,0.660703731482215
19105,Iowa,Jones County,IA,0.455441456286151,0.590072175057194,0.588834438,0.532618888178638,0.62407592450822
19107,Iowa,Keokuk County,IA,0.326525067679636,0.59838068258547,0.554925679,0.501926560101072,0.60360075158047
19109,Iowa,Kossuth County,IA,0.418972228736994,0.546804577127014,0.519544993,0.550367626010424,0.648060535705471
19111,Iowa,Lee County,IA,0.518579090936727,0.507901503519855,0.572051729,0.520207380755422,0.597325155082221
19113,Iowa,Linn County,IA,0.528646608588711,0.577556816681018,0.605295189,0.612685292160179,0.65464334619672
19115,Iowa,Louisa County,IA,0.518046867515221,0.674882832457026,0.572051729,0.494586090483078,0.597134658085471
19117,Iowa,Lucas County,IA,0.44688231802095,0.553785215395437,0.482462274,0.484987571236239,0.608724147643845
19119,Iowa,Lyon County,IA,0.504202649238678,0.727080301183216,0.46319282,0.579959976132207,0.657290829212471
19121,Iowa,Madison County,IA,0.382959100093172,0.633814554712267,0.572051729,0.543765053893914,0.63854595710597
19123,Iowa,Mahaska County,IA,0.505592453226605,0.606836947637482,0.572051729,0.538996841347359,0.62147613463022
19125,Iowa,Marion County,IA,0.515358461966694,0.646002017208778,0.554925679,0.540855414290873,0.633428883474096
19127,Iowa,Marshall County,IA,0.580521513231418,0.54737955707909,0.519544993,0.522938077199701,0.630972840357221
19129,Iowa,Mills County,IA,0.468425971594239,0.628974428595923,0.537432386,0.540562703713181,0.638512236985721
19131,Iowa,Mitchell County,IA,0.482698808800855,0.697468152732448,0.46319282,0.554525017284467,0.62946046414597
19133,Iowa,Monona County,IA,0.448877199464562,0.547618723234751,0.537432386,0.535987721647748,0.62444730023322
19135,Iowa,Monroe County,IA,0.479722584995097,0.579030723063275,0.501233137,0.506549672332533,0.605208417182846
19137,Iowa,Montgomery County,IA,0.463234579159585,0.532066586157619,0.554925679,0.538382026436874,0.61715919269047
19139,Iowa,Muscatine County,IA,0.60680887519199,0.580706532083031,0.554925679,0.5209392010246,0.598446379838105
19141,Iowa,O'Brien County,IA,0.486819279113469,0.524736900800151,0.443379043,0.574156379896388,0.644172052402221
19143,Iowa,Osceola County,IA,0.436665817230408,0.594729299823985,0.443379043,0.541198090947487,0.63608792524572
19145,Iowa,Page County,IA,0.479637223457694,0.480175193415308,0.501233137,0.543544835525596,0.61767587387547
19147,Iowa,Palo Alto County,IA,0.434847833775729,0.599202945770046,0.572051729,0.556284480725623,0.644721289357845
19149,Iowa,Plymouth County,IA,0.482084448449104,0.611702436436412,0.482462274,0.551293119464758,0.661163969955845
19151,Iowa,Pocahontas County,IA,0.424075966775778,0.617866061529388,0.554925679,0.558666572566898,0.646722171155971
19153,Iowa,Polk County,IA,0.580592488043255,0.557943323807043,0.501233137,0.613420295305961,0.652392087392345
19155,Iowa,Pottawattamie County,IA,0.545166094085067,0.577202988157472,0.621453202,0.540598725012399,0.643927879616641
19157,Iowa,Poweshiek County,IA,0.478711963136968,0.5857884916307,0.46319282,0.525886842676593,0.627622681151595
19159,Iowa,Ringgold County,IA,0.364387254863204,0.56667599855761,0.554925679,0.542379106811166,0.613719284486471
19161,Iowa,Sac County,IA,0.47057282663579,0.550680199066167,0.537432386,0.551378216634796,0.62982343297647
19163,Iowa,Scott County,IA,0.599101063746923,0.505420030245341,0.519544993,0.598162648576908,0.620994436478012
19165,Iowa,Shelby County,IA,0.383833585273082,0.614789191048279,0.537432386,0.564755903216136,0.632189987534721
19167,Iowa,Sioux County,IA,0.526037766469249,0.695108053930256,0.443379043,0.572653857694111,0.66771471791847
19169,Iowa,Story County,IA,0.607867954744911,0.575636410748211,0.554925679,0.627367547656803,0.668806643008047
19171,Iowa,Tama County,IA,0.529131386474516,0.577109913417065,0.554925679,0.496585986134718,0.633766094361846
19173,Iowa,Taylor County,IA,0.426980492149968,0.552618829328317,0.482462274,0.531834569745565,0.602635754751095
19175,Iowa,Union County,IA,0.385840603608753,0.567152359788673,0.572051729,0.541709933156,0.621081104787595
19177,Iowa,Van Buren County,IA,0.431837567647723,0.547835623456967,0.482462274,0.471702268940302,0.611509271315321
19179,Iowa,Wapello County,IA,0.53310964620685,0.475544543217342,0.572051729,0.509925566319111,0.605594575306721
19181,Iowa,Warren County,IA,0.475081286620708,0.654449775671322,0.519544993,0.523196132853418,0.647292336346345
19183,Iowa,Washington County,IA,0.439370775420552,0.623456507631657,0.482462274,0.535502456988396,0.622957063786846
