fips,1,3,5,6,7,107,11,12,14,68,15,106,21,108,23,24,25,109,26,104,105,32,38,44,42,43,103,101,51,48,49,54,55,56,57,60,63,64,65,66,67,69,73,74,75,78,102
1001,0.807125398323,0.482382999034,0.649865025371,0.378583454887,0.317056305471,0.440623017916,0.324789636087,0.510616310005,0.605837029657,0.455195804598,0.496295329619,0.527125046217,0.365756282799,0.290456044765,0.471098802456,0.488176450087,0.589450631032,0.50462715864,0.601352567549,0.40540336033,0.462032937132,0.197320506708,0.306918414326,0.417602189382,0.430761292651,0.35657827717,0.404760462796,0.394989456936,0.663854488482,0.76745263972,0.355337450529,0.632616308914,0.337858058684,0.639940674779,0.578972296696,0.497661889064,0.601204957932,0.455100852854,0.587685490129,0.598875690843,0.525911385913,0.556769911912,0.4072587358,0.630603971078,0.569919612484,0.438589058217,0.443379042641
1003,0.641530679094,0.585582000666,0.588914319624,0.566193466453,0.391059785014,0.359366733235,0.387464811278,0.5520156413,0.573866365959,0.534369433105,0.418439145048,0.434119455806,0.651184108532,0.506659757151,0.598727132428,0.519836421178,0.615539333151,0.406861806047,0.473208839475,0.452202378758,0.511577316839,0.427893253345,0.391375846517,0.520446426551,0.499978440962,0.602760181565,0.458126261953,0.26371255106,0.544489183887,0.804810286384,0.456799328398,0.348812558837,0.517724091192,0.458385271691,0.541032081499,0.530996054143,0.465409643068,0.487484228454,0.478341345038,0.550870635147,0.533845124742,0.62460526599,0.468517510002,0.525965335762,0.584330450883,0.446923680015,0.69825709965
1005,0.311858224115,0.541308560744,0.344557797659,0.442504942842,0.47550459371,0.225836779365,0.509786187473,0.471845268034,0.642891986015,0.407599794886,0.499613209116,0.463914825576,0.468245869924,0.366250930956,0.484371711713,0.520702368405,0.522514528621,0.534881511824,0.462738530919,0.452202378758,0.301148404627,0.344494127886,0.463519894858,0.33403378248,0.382953803638,0.305247125542,0.312389584093,0.375370266716,0.515522240894,0.577335594902,0.266344115232,0.348812558837,0.550478736743,0.554311236022,0.172569203408,0.336199485951,0.3712194591,0.340233827602,0.286516633775,0.3174240125,0.472298076728,0.319868158842,0.653112571399,0.539675924412,0.43904411834,0.43746934359,0.50123313661
1007,0.311858224115,0.297408338197,0.396579800985,0.293412182195,0.389051213586,0.347104746211,0.55396909759,0.506189028059,0.641199989862,0.444844041965,0.41568490586,0.598495603326,0.346886549444,,0.428870259031,0.466047332754,0.394311043216,0.524618507499,0.488052508889,0.183821394655,0.241366383024,,0.321776077299,0.304306351126,0.340376673733,0.393246718551,0.312389584093,0.421545377201,0.712616614863,0.581814141458,0.266344115232,0.632616308914,0.513630947779,0.60183690141,0.209711523161,0.459511683165,0.576545797934,0.411018125397,0.476485471043,0.419718075026,0.414537282394,0.549145087588,0.468517510002,0.500209130627,0.51155205271,,0.422967628969
1009,0.47639008759,0.363353039528,0.525455105509,0.276519277595,0.401172932306,0.455497251147,0.310427693957,0.502821368026,0.524688966059,0.456131334371,0.278898693519,0.448736337897,0.404945556497,0.243386355739,0.378918524725,0.443423286674,0.543902255868,0.496213317606,0.456507606902,0.452202378758,0.301148404627,0.335572830051,0.391375846517,0.40637137173,0.429510968838,0.297837426368,0.356445111369,0.464245328072,0.351022092902,0.690206321063,0.342044028649,0.350657362784,0.456353742563,0.536576382891,0.571683659125,0.426119659724,0.532130634662,0.467595948622,0.478341345038,0.487046425754,0.48729433418,0.536773809557,0.632814554449,0.613431722046,0.541526700494,0.299216950641,0.482462274156
1011,0.311858224115,0.252871355354,0.143280264163,0.23648323598,0.379474069353,0.323629758533,0.46503311954,0.3946194984,0.644210702795,0.274791947196,0.544582495642,0.456965091071,0.422034203429,,0.524714192422,0.601340274993,0.391108188178,0.312805865119,0.516225119858,,0.374191038466,0.527874089682,0.418386877477,0.179777653811,0.275201397064,,0.234684900735,0.382119607724,0.582939451739,0.468295935473,0.289808996925,0.632616308914,0.53409928771,0.609343803386,0.120655206938,0.374329978257,0.132224077499,0.174768663994,0.39139762238,0.266841000748,0.366514406643,0.293596937281,0.653112571399,0.559825476473,0.426897648791,0.592685342149,0.482462274156
1013,0.47639008759,0.596304530776,0.253731470425,0.470960990784,0.457500210523,0.335194221965,0.399352475335,0.414231375992,0.572496647589,0.381919171126,0.515266492698,0.449720367106,0.54452932367,0.352753535462,0.441988641843,0.582843444881,0.438412441086,0.452967932196,0.498792418914,0.31450790983,0.244383182842,0.535700043491,0.272369230117,0.280656064912,0.346605931304,0.318521109756,0.234684900735,0.347804166664,0.598372925869,0.588938612186,0.356576150094,0.632616308914,0.476804224617,0.461678694026,0.493298031518,0.377122038689,0.374902260651,0.386736631105,0.382577858515,0.27528242532,0.435806849027,0.339296512255,0.392663399645,0.566436209424,0.454984740594,0.599182069591,0.50123313661
1015,0.47639008759,0.537146190227,0.443727625129,0.476332398387,0.37630492534,0.426138310357,0.490526482365,0.632499364298,0.65662533853,0.496857817612,0.676973859754,0.539594537884,0.4892803857,0.437668818146,0.548794432871,0.582005495443,0.440076570484,0.389378862058,0.538470285556,0.359533686485,0.351025835728,0.374687958739,0.359906430207,0.257307323577,0.282451252709,0.338175712962,0.312389584093,0.458354574946,0.445218600305,0.561183678687,0.439186722079,0.632616308914,0.530005092846,0.540100601311,0.529286407428,0.379923646259,0.412111531209,0.530652226976,0.436149516746,0.379199232552,0.326934185705,0.42891397176,0.42167372822,0.655443956508,0.654642977945,0.52110547052,0.463192819939
1017,0.47639008759,0.385254966459,0.269211579252,0.39729393505,0.435623833815,0.426138310357,0.526521117571,0.537364411673,0.510665550295,0.392912895609,0.491268775869,0.474681400306,0.565180747284,0.296601924906,0.473505739876,0.60418399172,0.517215995037,0.541310315738,0.46065733805,0.50003315126,0.189644240123,0.519481505101,0.272369230117,0.254362366072,0.32514607514,0.0906344929008,0.271969728995,0.424329460363,0.443072056238,0.546002936496,0.407557489945,0.632616308914,0.509538064373,0.464981159813,0.535647811333,0.322991745759,0.520190339274,0.436081620853,0.436149516746,0.229182210277,0.233267381136,0.429416167092,0.55307580722,0.612043752078,0.576226933878,0.519443496983,0.443379042641
